site_code,annualrain,collection_period,lowest_taxon,L_mu_spe,L_me_spe,L_sd_spe,L_n_spe,family,L_mu_fam,L_me_fam,L_sd_fam,L_n_fam,L_mu_com,L_me_com,L_sd_com,L_n_com,year,month,day,nday,qtr,year_week,year_month,ammonia,bluegreen_cyano,canopy,conductivity,d_oxygen,depth_mx,diatoms,doc,gravel,green_algae,ln_q_CDC,ln_q_FS,ln_q_HFPP15,ln_q_HFPP7,ln_q_WCDC,ln_q_max,ln_q_med,ln_q_min,ln_q_mu,ln_q_q25,ln_q_q75,ln_q_rsd,ln_q_sd,ln_rain,nitrate,ph,phosphate,q_DS,q_HFPP3,q_LFPP,sand,silt,temperature,turbidity,width
AR,68.5326087,2017-11-01,A. rostrata,385,385,51.96152422706632,4,Anguillidae,385,385,51.96152422706632,4,58.37378640776699,37.5,69.23506155496656,206,2017,11,1,305,4,2017 W44,2017 Nov,0.07,2.14,0.70945945975,1060.25,86.55,0.2725,1.6475,4.89,0.425,0.0425,-2.507311028077511,-0.28329610050852666,-2.966404147963547,-2.4812922411279614,-3.821216219747647,5.4928909473254475,4.635440715474226,4.490859486663118,4.762202971183475,4.589051512842332,4.749554022241647,-1.1191817607410708,3.516258954733155,10.189394376335096,11.73375,7.797499999999999,2.775,0.08555729984301413,0.1634725779387088,0.281020930848715,0.4,0.025,20.95,66.26893266481267,2.9625
AR,68.5326087,2017-11-01,C. lutrensis,35.45054945054945,35,4.660147199066991,91,Leuciscidae,35.45054945054945,35,4.660147199066991,91,58.37378640776699,37.5,69.23506155496656,206,2017,11,1,305,4,2017 W44,2017 Nov,0.07,2.14,0.70945945975,1060.25,86.55,0.2725,1.6475,4.89,0.425,0.0425,-2.507311028077511,-0.28329610050852666,-2.966404147963547,-2.4812922411279614,-3.821216219747647,5.4928909473254475,4.635440715474226,4.490859486663118,4.762202971183475,4.589051512842332,4.749554022241647,-1.1191817607410708,3.516258954733155,10.189394376335096,11.73375,7.797499999999999,2.775,0.08555729984301413,0.1634725779387088,0.281020930848715,0.4,0.025,20.95,66.26893266481267,2.9625
AR,68.5326087,2017-11-01,G. affinis,26.3125,25.5,3.400367627183861,16,Poeciliidae,26.3125,25.5,3.400367627183861,16,58.37378640776699,37.5,69.23506155496656,206,2017,11,1,305,4,2017 W44,2017 Nov,0.07,2.14,0.70945945975,1060.25,86.55,0.2725,1.6475,4.89,0.425,0.0425,-2.507311028077511,-0.28329610050852666,-2.966404147963547,-2.4812922411279614,-3.821216219747647,5.4928909473254475,4.635440715474226,4.490859486663118,4.762202971183475,4.589051512842332,4.749554022241647,-1.1191817607410708,3.516258954733155,10.189394376335096,11.73375,7.797499999999999,2.775,0.08555729984301413,0.1634725779387088,0.281020930848715,0.4,0.025,20.95,66.26893266481267,2.9625
AR,68.5326087,2017-11-01,H. cyanoguttatus,47.15,44.5,21.701988751943304,20,Cichlidae,47.15,44.5,21.701988751943304,20,58.37378640776699,37.5,69.23506155496656,206,2017,11,1,305,4,2017 W44,2017 Nov,0.07,2.14,0.70945945975,1060.25,86.55,0.2725,1.6475,4.89,0.425,0.0425,-2.507311028077511,-0.28329610050852666,-2.966404147963547,-2.4812922411279614,-3.821216219747647,5.4928909473254475,4.635440715474226,4.490859486663118,4.762202971183475,4.589051512842332,4.749554022241647,-1.1191817607410708,3.516258954733155,10.189394376335096,11.73375,7.797499999999999,2.775,0.08555729984301413,0.1634725779387088,0.281020930848715,0.4,0.025,20.95,66.26893266481267,2.9625
AR,68.5326087,2017-11-01,L. auritus,88,88,69.29646455628166,2,Centrarchidae,68.32876712328768,57,40.56512418134318,73,58.37378640776699,37.5,69.23506155496656,206,2017,11,1,305,4,2017 W44,2017 Nov,0.07,2.14,0.70945945975,1060.25,86.55,0.2725,1.6475,4.89,0.425,0.0425,-2.507311028077511,-0.28329610050852666,-2.966404147963547,-2.4812922411279614,-3.821216219747647,5.4928909473254475,4.635440715474226,4.490859486663118,4.762202971183475,4.589051512842332,4.749554022241647,-1.1191817607410708,3.516258954733155,10.189394376335096,11.73375,7.797499999999999,2.775,0.08555729984301413,0.1634725779387088,0.281020930848715,0.4,0.025,20.95,66.26893266481267,2.9625
AR,68.5326087,2017-11-01,L. cyanellus,59.5,59.5,51.61879502661797,2,Centrarchidae,68.32876712328768,57,40.56512418134318,73,58.37378640776699,37.5,69.23506155496656,206,2017,11,1,305,4,2017 W44,2017 Nov,0.07,2.14,0.70945945975,1060.25,86.55,0.2725,1.6475,4.89,0.425,0.0425,-2.507311028077511,-0.28329610050852666,-2.966404147963547,-2.4812922411279614,-3.821216219747647,5.4928909473254475,4.635440715474226,4.490859486663118,4.762202971183475,4.589051512842332,4.749554022241647,-1.1191817607410708,3.516258954733155,10.189394376335096,11.73375,7.797499999999999,2.775,0.08555729984301413,0.1634725779387088,0.281020930848715,0.4,0.025,20.95,66.26893266481267,2.9625
AR,68.5326087,2017-11-01,L. macrochirus,75.5909090909091,68,47.06900617169797,22,Centrarchidae,68.32876712328768,57,40.56512418134318,73,58.37378640776699,37.5,69.23506155496656,206,2017,11,1,305,4,2017 W44,2017 Nov,0.07,2.14,0.70945945975,1060.25,86.55,0.2725,1.6475,4.89,0.425,0.0425,-2.507311028077511,-0.28329610050852666,-2.966404147963547,-2.4812922411279614,-3.821216219747647,5.4928909473254475,4.635440715474226,4.490859486663118,4.762202971183475,4.589051512842332,4.749554022241647,-1.1191817607410708,3.516258954733155,10.189394376335096,11.73375,7.797499999999999,2.775,0.08555729984301413,0.1634725779387088,0.281020930848715,0.4,0.025,20.95,66.26893266481267,2.9625
AR,68.5326087,2017-11-01,L. megalotis,61.644444444444446,56,34.603701559459815,45,Centrarchidae,68.32876712328768,57,40.56512418134318,73,58.37378640776699,37.5,69.23506155496656,206,2017,11,1,305,4,2017 W44,2017 Nov,0.07,2.14,0.70945945975,1060.25,86.55,0.2725,1.6475,4.89,0.425,0.0425,-2.507311028077511,-0.28329610050852666,-2.966404147963547,-2.4812922411279614,-3.821216219747647,5.4928909473254475,4.635440715474226,4.490859486663118,4.762202971183475,4.589051512842332,4.749554022241647,-1.1191817607410708,3.516258954733155,10.189394376335096,11.73375,7.797499999999999,2.775,0.08555729984301413,0.1634725779387088,0.281020930848715,0.4,0.025,20.95,66.26893266481267,2.9625
AR,68.5326087,2017-11-01,L. oculatus,453.5,453.5,178.89801564019652,2,Lepisosteidae,453.5,453.5,178.89801564019652,2,58.37378640776699,37.5,69.23506155496656,206,2017,11,1,305,4,2017 W44,2017 Nov,0.07,2.14,0.70945945975,1060.25,86.55,0.2725,1.6475,4.89,0.425,0.0425,-2.507311028077511,-0.28329610050852666,-2.966404147963547,-2.4812922411279614,-3.821216219747647,5.4928909473254475,4.635440715474226,4.490859486663118,4.762202971183475,4.589051512842332,4.749554022241647,-1.1191817607410708,3.516258954733155,10.189394376335096,11.73375,7.797499999999999,2.775,0.08555729984301413,0.1634725779387088,0.281020930848715,0.4,0.025,20.95,66.26893266481267,2.9625
AR,68.5326087,2017-11-01,M. salmoides,128,128,24.041630560342615,2,Centrarchidae,68.32876712328768,57,40.56512418134318,73,58.37378640776699,37.5,69.23506155496656,206,2017,11,1,305,4,2017 W44,2017 Nov,0.07,2.14,0.70945945975,1060.25,86.55,0.2725,1.6475,4.89,0.425,0.0425,-2.507311028077511,-0.28329610050852666,-2.966404147963547,-2.4812922411279614,-3.821216219747647,5.4928909473254475,4.635440715474226,4.490859486663118,4.762202971183475,4.589051512842332,4.749554022241647,-1.1191817607410708,3.516258954733155,10.189394376335096,11.73375,7.797499999999999,2.775,0.08555729984301413,0.1634725779387088,0.281020930848715,0.4,0.025,20.95,66.26893266481267,2.9625
AR,68.5326087,2017-12-01,C. lutrensis,37.98461538461538,38,4.84604319165488,65,Leuciscidae,37.98461538461538,38,4.84604319165488,65,48.13868613138686,39,23.722098930592566,137,2017,12,1,335,4,2017 W48,2017 Dec,0.105,1.0725,0.79054054075,784.7750000000001,78.65,0.27,0.605,9.6125,0.275,0.025,-2.5117702920575486,-1.6673052947546496,-2.97674906780594,-2.4983320570369725,-4.653729197808282,4.930649337312357,4.661204852410357,4.474859145316677,4.676526411485923,4.600496559088205,4.729126199551549,-2.252904404124111,2.408300448286246,9.79870191033963,14.245,7.725,2.885,0.11004016064257029,0.1550825752892343,0.29665283052194646,0.3375,0.075,13.15,118.65322197326513,3.5
AR,68.5326087,2017-12-01,G. affinis,28.57894736842105,30,4.6585141822221505,19,Poeciliidae,28.57894736842105,30,4.6585141822221505,19,48.13868613138686,39,23.722098930592566,137,2017,12,1,335,4,2017 W48,2017 Dec,0.105,1.0725,0.79054054075,784.7750000000001,78.65,0.27,0.605,9.6125,0.275,0.025,-2.5117702920575486,-1.6673052947546496,-2.97674906780594,-2.4983320570369725,-4.653729197808282,4.930649337312357,4.661204852410357,4.474859145316677,4.676526411485923,4.600496559088205,4.729126199551549,-2.252904404124111,2.408300448286246,9.79870191033963,14.245,7.725,2.885,0.11004016064257029,0.1550825752892343,0.29665283052194646,0.3375,0.075,13.15,118.65322197326513,3.5
AR,68.5326087,2017-12-01,H. cyanoguttatus,65.5,47.5,48.761323471237596,4,Cichlidae,65.5,47.5,48.761323471237596,4,48.13868613138686,39,23.722098930592566,137,2017,12,1,335,4,2017 W48,2017 Dec,0.105,1.0725,0.79054054075,784.7750000000001,78.65,0.27,0.605,9.6125,0.275,0.025,-2.5117702920575486,-1.6673052947546496,-2.97674906780594,-2.4983320570369725,-4.653729197808282,4.930649337312357,4.661204852410357,4.474859145316677,4.676526411485923,4.600496559088205,4.729126199551549,-2.252904404124111,2.408300448286246,9.79870191033963,14.245,7.725,2.885,0.11004016064257029,0.1550825752892343,0.29665283052194646,0.3375,0.075,13.15,118.65322197326513,3.5
AR,68.5326087,2017-12-01,L. cyanellus,77,77,74.95331880577403,2,Centrarchidae,67.77551020408163,68,26.392285257029855,49,48.13868613138686,39,23.722098930592566,137,2017,12,1,335,4,2017 W48,2017 Dec,0.105,1.0725,0.79054054075,784.7750000000001,78.65,0.27,0.605,9.6125,0.275,0.025,-2.5117702920575486,-1.6673052947546496,-2.97674906780594,-2.4983320570369725,-4.653729197808282,4.930649337312357,4.661204852410357,4.474859145316677,4.676526411485923,4.600496559088205,4.729126199551549,-2.252904404124111,2.408300448286246,9.79870191033963,14.245,7.725,2.885,0.11004016064257029,0.1550825752892343,0.29665283052194646,0.3375,0.075,13.15,118.65322197326513,3.5
AR,68.5326087,2017-12-01,L. macrochirus,72.5,76,22.640161728152982,14,Centrarchidae,67.77551020408163,68,26.392285257029855,49,48.13868613138686,39,23.722098930592566,137,2017,12,1,335,4,2017 W48,2017 Dec,0.105,1.0725,0.79054054075,784.7750000000001,78.65,0.27,0.605,9.6125,0.275,0.025,-2.5117702920575486,-1.6673052947546496,-2.97674906780594,-2.4983320570369725,-4.653729197808282,4.930649337312357,4.661204852410357,4.474859145316677,4.676526411485923,4.600496559088205,4.729126199551549,-2.252904404124111,2.408300448286246,9.79870191033963,14.245,7.725,2.885,0.11004016064257029,0.1550825752892343,0.29665283052194646,0.3375,0.075,13.15,118.65322197326513,3.5
AR,68.5326087,2017-12-01,L. megalotis,65.21212121212122,65,25.281858090038565,33,Centrarchidae,67.77551020408163,68,26.392285257029855,49,48.13868613138686,39,23.722098930592566,137,2017,12,1,335,4,2017 W48,2017 Dec,0.105,1.0725,0.79054054075,784.7750000000001,78.65,0.27,0.605,9.6125,0.275,0.025,-2.5117702920575486,-1.6673052947546496,-2.97674906780594,-2.4983320570369725,-4.653729197808282,4.930649337312357,4.661204852410357,4.474859145316677,4.676526411485923,4.600496559088205,4.729126199551549,-2.252904404124111,2.408300448286246,9.79870191033963,14.245,7.725,2.885,0.11004016064257029,0.1550825752892343,0.29665283052194646,0.3375,0.075,13.15,118.65322197326513,3.5
AR,68.5326087,2018-02-01,C. lutrensis,42.80882352941177,41,11.080785242045513,68,Leuciscidae,42.80882352941177,41,11.080785242045513,68,43.770992366412216,41,16.272470799811273,131,2018,2,1,32,1,2018 W05,2018 Feb,0.35,2.445,0.71621621625,763.25,85.575,0.16,3.005,7.337446808510638,0.375,0.105,-2.366257658852483,-1.1820969319692118,-3.0904244336503033,-2.587004807484724,-3.370939698701616,5.427886117016452,4.783292161873497,4.657180702110631,4.815781107464459,4.731000614345899,4.819363553635154,-1.7192660405104965,3.064026121363,9.538090292201948,9.706,8.057500000000001,1.2825,0.07424960505529227,0.1395389914333657,0.38770643822308576,0.3,0.07500000000000001,14.3,67.86605057591504,3.2175
AR,68.5326087,2018-02-01,G. affinis,29.08,29,6.4673539153711594,25,Poeciliidae,29.08,29,6.4673539153711594,25,43.770992366412216,41,16.272470799811273,131,2018,2,1,32,1,2018 W05,2018 Feb,0.35,2.445,0.71621621625,763.25,85.575,0.16,3.005,7.337446808510638,0.375,0.105,-2.366257658852483,-1.1820969319692118,-3.0904244336503033,-2.587004807484724,-3.370939698701616,5.427886117016452,4.783292161873497,4.657180702110631,4.815781107464459,4.731000614345899,4.819363553635154,-1.7192660405104965,3.064026121363,9.538090292201948,9.706,8.057500000000001,1.2825,0.07424960505529227,0.1395389914333657,0.38770643822308576,0.3,0.07500000000000001,14.3,67.86605057591504,3.2175
AR,68.5326087,2018-02-01,H. cyanoguttatus,48.4,49,18.297540818372287,5,Cichlidae,48.4,49,18.297540818372287,5,43.770992366412216,41,16.272470799811273,131,2018,2,1,32,1,2018 W05,2018 Feb,0.35,2.445,0.71621621625,763.25,85.575,0.16,3.005,7.337446808510638,0.375,0.105,-2.366257658852483,-1.1820969319692118,-3.0904244336503033,-2.587004807484724,-3.370939698701616,5.427886117016452,4.783292161873497,4.657180702110631,4.815781107464459,4.731000614345899,4.819363553635154,-1.7192660405104965,3.064026121363,9.538090292201948,9.706,8.057500000000001,1.2825,0.07424960505529227,0.1395389914333657,0.38770643822308576,0.3,0.07500000000000001,14.3,67.86605057591504,3.2175
AR,68.5326087,2018-02-01,L. macrochirus,80,93.5,30.298514815086232,4,Centrarchidae,56.18181818181818,50,20.313872331264392,33,43.770992366412216,41,16.272470799811273,131,2018,2,1,32,1,2018 W05,2018 Feb,0.35,2.445,0.71621621625,763.25,85.575,0.16,3.005,7.337446808510638,0.375,0.105,-2.366257658852483,-1.1820969319692118,-3.0904244336503033,-2.587004807484724,-3.370939698701616,5.427886117016452,4.783292161873497,4.657180702110631,4.815781107464459,4.731000614345899,4.819363553635154,-1.7192660405104965,3.064026121363,9.538090292201948,9.706,8.057500000000001,1.2825,0.07424960505529227,0.1395389914333657,0.38770643822308576,0.3,0.07500000000000001,14.3,67.86605057591504,3.2175
AR,68.5326087,2018-02-01,L. megalotis,52.89655172413793,49,16.76378926561271,29,Centrarchidae,56.18181818181818,50,20.313872331264392,33,43.770992366412216,41,16.272470799811273,131,2018,2,1,32,1,2018 W05,2018 Feb,0.35,2.445,0.71621621625,763.25,85.575,0.16,3.005,7.337446808510638,0.375,0.105,-2.366257658852483,-1.1820969319692118,-3.0904244336503033,-2.587004807484724,-3.370939698701616,5.427886117016452,4.783292161873497,4.657180702110631,4.815781107464459,4.731000614345899,4.819363553635154,-1.7192660405104965,3.064026121363,9.538090292201948,9.706,8.057500000000001,1.2825,0.07424960505529227,0.1395389914333657,0.38770643822308576,0.3,0.07500000000000001,14.3,67.86605057591504,3.2175
AR,68.5326087,2018-04-01,C. lutrensis,49.577777777777776,49,6.863900590271636,45,Leuciscidae,49.577777777777776,49,6.863900590271636,45,51.16981132075472,49,13.140857964403946,53,2018,4,1,91,2,2018 W13,2018 Apr,0.12666666666666668,0.9875,0.78378378375,1288.25,69.05,0.18,0.6799999999999999,7.465909090909092,0.6,0,-1.3256840784481263,0.2100608638308768,-3.0319723585691345,-2.5400047534375405,-0.8039524486555232,6.122276305815994,4.722223128524676,4.581831264868845,4.9136174573011315,4.647727559466876,4.87817140006374,-0.4946071317617769,4.227615996762899,10.604333887824149,8.588666666666667,8.247499999999999,3.38,0.1173803526448363,0.14837057316965468,0.3265035767906032,0.17500000000000002,0.07500000000000001,23.025,4.275,4.1125
AR,68.5326087,2018-04-01,G. affinis,41,43,3.4641016151377544,3,Poeciliidae,41,43,3.4641016151377544,3,51.16981132075472,49,13.140857964403946,53,2018,4,1,91,2,2018 W13,2018 Apr,0.12666666666666668,0.9875,0.78378378375,1288.25,69.05,0.18,0.6799999999999999,7.465909090909092,0.6,0,-1.3256840784481263,0.2100608638308768,-3.0319723585691345,-2.5400047534375405,-0.8039524486555232,6.122276305815994,4.722223128524676,4.581831264868845,4.9136174573011315,4.647727559466876,4.87817140006374,-0.4946071317617769,4.227615996762899,10.604333887824149,8.588666666666667,8.247499999999999,3.38,0.1173803526448363,0.14837057316965468,0.3265035767906032,0.17500000000000002,0.07500000000000001,23.025,4.275,4.1125
AR,68.5326087,2018-04-01,H. cyanoguttatus,130,130,NA,1,Cichlidae,130,130,NA,1,51.16981132075472,49,13.140857964403946,53,2018,4,1,91,2,2018 W13,2018 Apr,0.12666666666666668,0.9875,0.78378378375,1288.25,69.05,0.18,0.6799999999999999,7.465909090909092,0.6,0,-1.3256840784481263,0.2100608638308768,-3.0319723585691345,-2.5400047534375405,-0.8039524486555232,6.122276305815994,4.722223128524676,4.581831264868845,4.9136174573011315,4.647727559466876,4.87817140006374,-0.4946071317617769,4.227615996762899,10.604333887824149,8.588666666666667,8.247499999999999,3.38,0.1173803526448363,0.14837057316965468,0.3265035767906032,0.17500000000000002,0.07500000000000001,23.025,4.275,4.1125
AR,68.5326087,2018-04-01,L. macrochirus,57,56,6,4,Centrarchidae,57,56,6,4,51.16981132075472,49,13.140857964403946,53,2018,4,1,91,2,2018 W13,2018 Apr,0.12666666666666668,0.9875,0.78378378375,1288.25,69.05,0.18,0.6799999999999999,7.465909090909092,0.6,0,-1.3256840784481263,0.2100608638308768,-3.0319723585691345,-2.5400047534375405,-0.8039524486555232,6.122276305815994,4.722223128524676,4.581831264868845,4.9136174573011315,4.647727559466876,4.87817140006374,-0.4946071317617769,4.227615996762899,10.604333887824149,8.588666666666667,8.247499999999999,3.38,0.1173803526448363,0.14837057316965468,0.3265035767906032,0.17500000000000002,0.07500000000000001,23.025,4.275,4.1125
AR,68.5326087,2018-05-01,C. lutrensis,45.51851851851852,45,6.812144373936059,54,Leuciscidae,45.51851851851852,45,6.812144373936059,54,60.87417218543046,53,24.112045298498035,151,2018,5,1,121,2,2018 W18,2018 May,0.0775,1.8375,0.78378378375,1247,54.15,0.1875,1.2225,7.432884615384616,0.825,0,-1.7189221452757883,-0.4770122594002122,-2.885701940167182,-2.402143442741531,-1.9049679501196863,5.499859616641541,4.490859486663118,4.227224573994172,4.576600215451292,4.382849962833715,4.601918023435582,-0.9714129680510244,3.5194465186120936,9.80879845380895,4.43225,8.205,1.6275,0.1873015873015873,0.19826900997968736,0.17751479289940827,0.15000000000000002,0.025,24.55,1.65,3.6
AR,68.5326087,2018-05-01,H. cyanoguttatus,77.66666666666667,51,47.056703383612984,3,Cichlidae,77.66666666666667,51,47.056703383612984,3,60.87417218543046,53,24.112045298498035,151,2018,5,1,121,2,2018 W18,2018 May,0.0775,1.8375,0.78378378375,1247,54.15,0.1875,1.2225,7.432884615384616,0.825,0,-1.7189221452757883,-0.4770122594002122,-2.885701940167182,-2.402143442741531,-1.9049679501196863,5.499859616641541,4.490859486663118,4.227224573994172,4.576600215451292,4.382849962833715,4.601918023435582,-0.9714129680510244,3.5194465186120936,9.80879845380895,4.43225,8.205,1.6275,0.1873015873015873,0.19826900997968736,0.17751479289940827,0.15000000000000002,0.025,24.55,1.65,3.6
AR,68.5326087,2018-05-01,L. cyanellus,106.66666666666667,89,30.599564267050166,3,Centrarchidae,69.15957446808511,64.5,25.46104052789697,94,60.87417218543046,53,24.112045298498035,151,2018,5,1,121,2,2018 W18,2018 May,0.0775,1.8375,0.78378378375,1247,54.15,0.1875,1.2225,7.432884615384616,0.825,0,-1.7189221452757883,-0.4770122594002122,-2.885701940167182,-2.402143442741531,-1.9049679501196863,5.499859616641541,4.490859486663118,4.227224573994172,4.576600215451292,4.382849962833715,4.601918023435582,-0.9714129680510244,3.5194465186120936,9.80879845380895,4.43225,8.205,1.6275,0.1873015873015873,0.19826900997968736,0.17751479289940827,0.15000000000000002,0.025,24.55,1.65,3.6
